Review_ID,Customer_ID,Email,Product,Category,Brand,Price,Rating,Review,Review_Date,Verified_Purchase,Helpful_Votes,Sentiment
1759,CUST01759,customer01759@gmail.com,Smart Watch,Electronics,Dell,3726.59,4.0,Very good quality,2024-02-19,No,44,Positive
1760,CUST01760,customer01760@hotmail.com,Bluetooth Speaker,Electronics,Nike,2421.27,3.0,Okay for price,2024-12-18,No,41,Neutral
1761,CUST01761,customer01761@gmail.com,Running Shoes,Fashion,HP,4392.32,1.0,not good,2024-10-27,Yes,9,Negative
1762,CUST01762,customer01762@hotmail.com,Laptop Bag,Accessories,Dell,4920.13,1.0,product damaged,2024-05-26,No,13,Negative
1763,CUST01763,customer01763@hotmail.com,Laptop Bag,Accessories,Boat,2793.4,1.0,Waste of money,2024-05-14,No,25,Negative
1764,CUST01764,customer01764@hotmail.com,Smart Watch,Electronics,Dell,996.11,5.0,Amazing product,2024-09-02,Yes,37,Positive
1765,CUST01765,customer01765@outlook.com,Coffee Mug,Kitchen,Sony,4149.12,2.0, product damaged ,2024-09-28,Yes,29,Negative
1766,CUST01766,customer01766@hotmail.com,Face Wash,Beauty,HP,3352.56,5.0,Very good quality,2024-04-28,Yes,13,Positive
1767,CUST01767,customer01767@gmail.com,Smart Watch,Electronics,Nike,1694.56,1.0, Waste of money ,2024-11-19,No,37,Negative
1768,CUST01768,customer01768@yahoo.com,Running Shoes,Fashion,Boat,2541.27,1.0,Waste of money,2024-12-30,Yes,15,Negative
1769,CUST01769,customer01769@yahoo.com,Backpack,Accessories,Puma,3084.19,1.0,Very disappointed,2024-07-27,No,2,Negative
1770,CUST01770,customer01770@gmail.com,Wireless Mouse,Electronics,Dell,4872.07,2.0,,2024-09-27,No,17,Negative
1771,CUST01771,customer01771@yahoo.com,Smart Watch,Electronics,HP,512.94,4.0,Amazing product,2024-08-29,Yes,26,Positive
1772,CUST01772,customer01772@yahoo.com,Laptop Bag,Accessories,Puma,2804.86,1.0,Poor quality,2024-01-21,Yes,47,Negative
1773,CUST01773,customer01773@hotmail.com,Backpack,Accessories,HP,1586.76,3.0,can be better,2024-11-21,Yes,1,Neutral
1774,CUST01774,customer01774@yahoo.com,Wireless Mouse,Electronics,Dell,1662.85,1.0,Product damaged,2024-12-27,No,17,Negative
1775,CUST01775,customer01775@gmail.com,Running Shoes,Fashion,Sony,1598.62,1.0,Poor quality,2024-09-03,Yes,49,Negative
1776,CUST01776,customer01776@outlook.com,Running Shoes,Fashion,Boat,1391.54,2.0,Product damaged,2024-08-07,No,22,Negative
1777,CUST01777,customer01777@hotmail.com,Running Shoes,Fashion,Nike,860.41,4.0,Worth buying,2024-10-30,No,1,Positive
1778,CUST01778,customer01778@hotmail.com,Laptop Bag,Accessories,HP,2267.63,3.0,Can be better,2024-06-09,Yes,18,Neutral
1779,CUST01779,customer01779@gmail.com,Smart Watch,Electronics,Dell,4976.85,3.0,Average product,2024-08-06,Yes,49,Neutral
1780,CUST01780,customer01780@outlook.com,Laptop Bag,Accessories,HP,4334.06,2.0,Not good,2024-12-16,No,14,Negative
1781,CUST01781,customer01781@yahoo.com,Laptop Bag,Accessories,Boat,1078.62,1.0,Poor quality,2024-06-04,No,2,Negative
1782,CUST01782,customer01782@gmail.com,Running Shoes,Fashion,Sony,4163.88,2.0,Not good,2024-03-18,Yes,49,Negative
1783,CUST01783,customer01783@hotmail.com,Running Shoes,Fashion,Dell,3529.53,5.0,worth buying,2024-04-15,No,25,Positive
1784,CUST01784,customer01784@gmail.com,Bluetooth Speaker,Electronics,Puma,4125.8,3.0,Average product,2024-09-28,Yes,24,Neutral
1785,CUST01785,customer01785@hotmail.com,Coffee Mug,Kitchen,Dell,2439.57,5.0,Excellent product,2024-12-27,No,48,Positive
1786,CUST01786,customer01786@gmail.com,Coffee Mug,Kitchen,Sony,3459.07,4.0,worth buying,2024-05-16,No,30,Positive
1787,CUST01787,customer01787@yahoo.com,Running Shoes,Fashion,Puma,2451.64,1.0, Not good ,2024-09-01,Yes,49,Negative
1788,CUST01788,customer01788@yahoo.com,Face Wash,Beauty,HP,4846.39,4.0,Worth buying,2024-09-04,Yes,43,Positive
1789,CUST01789,customer01789@hotmail.com,Running Shoes,Fashion,HP,3410.75,2.0,Not good,2024-03-16,No,2,Negative
1790,CUST01790,customer01790@outlook.com,Bluetooth Speaker,Electronics,,1341.87,1.0,Not good,2024-09-14,No,49,Negative
1791,CUST01791,customer01791@hotmail.com,Bluetooth Speaker,Electronics,Puma,4359.92,4.0, Excellent product ,2024-09-30,No,19,Positive
1792,CUST01792,customer01792@yahoo.com,Wireless Mouse,Electronics,Dell,784.3,5.0, Happy with purchase ,2024-09-14,Yes,3,Positive
1793,CUST01793,customer01793@hotmail.com,Smart Watch,Electronics,HP,1732.19,3.0,Average product,2024-04-20,No,16,Neutral
1794,CUST01794,customer01794@outlook.com,Wireless Mouse,Electronics,Boat,2044.9,3.0,Average product,2024-09-27,No,11,Neutral
1795,CUST01795,customer01795@hotmail.com,Coffee Mug,Kitchen,Sony,852.28,3.0,Average product,2024-09-05,No,14,Neutral
1796,CUST01796,customer01796@gmail.com,Laptop Bag,Accessories,Dell,3274.16,5.0, Worth buying ,2024-06-03,No,9,Positive
1797,CUST01797,customer01797@yahoo.com,Wireless Mouse,Electronics,Nike,1518.2,3.0,Can be better,2024-08-13,Yes,30,Neutral
1798,CUST01798,customer01798@gmail.com,Laptop Bag,Accessories,Sony,1285.55,4.0, Happy with purchase ,2024-08-21,No,42,Positive
1799,CUST01799,customer01799@hotmail.com,Wireless Mouse,Electronics,Puma,848.93,3.0,Okay for price,2024-12-11,Yes,16,Neutral
1800,CUST01800,customer01800@yahoo.com,Wireless Mouse,Electronics,Boat,4545.85,3.0,Okay for price,2024-07-22,No,7,Neutral
1801,CUST01801,customer01801@outlook.com,Bluetooth Speaker,Electronics,Boat,3142.63,1.0,Very disappointed,2024-06-20,Yes,1,Negative
1802,CUST01802,customer01802@outlook.com,Wireless Mouse,Electronics,Dell,3121.08,1.0,Not good,2024-03-13,Yes,49,Negative
1803,CUST01803,customer01803@outlook.com,Wireless Mouse,Electronics,Sony,2531.95,5.0,Very good quality,2024-04-15,Yes,18,Positive
1804,CUST01804,customer01804@yahoo.com,Coffee Mug,Kitchen,Boat,842.19,5.0,,2024-06-19,Yes,43,Positive
1805,CUST01805,customer01805@gmail.com,Laptop Bag,Accessories,Boat,2235.94,5.0,amazing product,2024-08-23,Yes,2,Positive
1806,CUST01806,customer01806@hotmail.com,Smart Watch,Electronics,Dell,594.31,1.0,Product damaged,2024-07-09,No,1,Negative
1807,CUST01807,customer01807@yahoo.com,Coffee Mug,Kitchen,Dell,841.11,4.0,Very good quality,2024-11-21,No,30,Positive
1808,CUST01808,customer01808@hotmail.com,Face Wash,Beauty,Sony,1412.2,5.0,Worth buying,2024-03-30,No,1,Positive
1809,CUST01809,customer01809@outlook.com,Wireless Mouse,Electronics,HP,2759.99,3.0,Okay for price,2024-09-26,No,13,Neutral
1810,CUST01810,customer01810@gmail.com,Running Shoes,Fashion,HP,728.83,2.0,Poor quality,2024-02-06,Yes,11,Negative
1811,CUST01811,customer01811@gmail.com,Laptop Bag,Accessories,Boat,4559.06,2.0,Waste of money,2024-10-17,No,12,Negative
1812,CUST01812,customer01812@gmail.com,Bluetooth Speaker,Electronics,Puma,3344.02,3.0,Okay for price,2024-07-09,No,31,Neutral
1813,CUST01813,customer01813@outlook.com,Face Wash,Beauty,HP,4946.16,1.0, Waste of money ,2024-03-28,Yes,3,Negative
1814,CUST01814,customer01814@outlook.com,Wireless Mouse,Electronics,Sony,271.31,1.0,Waste of money,2024-05-01,No,49,Negative
1815,CUST01815,customer01815@hotmail.com,Coffee Mug,Kitchen,Puma,4180.65,,Average product,2024-05-17,Yes,8,Neutral
1816,CUST01816,customer01816@gmail.com,Face Wash,Beauty,Nike,2940.58,2.0,Waste of money,2024-09-09,No,32,Negative
1817,CUST01817,customer01817@gmail.com,Coffee Mug,Kitchen,Dell,2626.72,3.0,,2024-12-23,Yes,33,Neutral
1818,CUST01818,customer01818@hotmail.com,Wireless Mouse,Electronics,Sony,2467.81,2.0,Poor quality,2024-07-28,No,11,Negative
1819,CUST01819,customer01819@yahoo.com,Running Shoes,Fashion,Boat,1885.76,3.0,Can be better,2024-11-06,Yes,38,Neutral
1820,CUST01820,customer01820@yahoo.com,Laptop Bag,Accessories,Nike,2850.18,4.0,Worth buying,2024-11-22,Yes,40,Positive
1821,CUST01821,customer01821@gmail.com,Smart Watch,Electronics,Puma,1918.25,3.0,Average product,2024-02-01,Yes,7,Neutral
1822,CUST01822,customer01822@gmail.com,Coffee Mug,Kitchen,Dell,2787.79,3.0,Average product,2024-08-25,No,50,Neutral
1823,CUST01823,customer01823@hotmail.com,Coffee Mug,Kitchen,Sony,2060.13,1.0,not good,2024-04-19,No,48,Negative
1824,CUST01824,customer01824@hotmail.com,Smart Watch,Electronics,Puma,3837.92,4.0,Excellent product,2024-07-18,Yes,47,Positive
1825,CUST01825,customer01825@hotmail.com,Running Shoes,Fashion,Dell,873.17,5.0,Very good quality,2024-11-30,Yes,45,Positive
1826,CUST01826,customer01826@yahoo.com,Smart Watch,Electronics,Dell,2076.15,1.0,Product damaged,2024-02-13,Yes,0,Negative
1827,CUST01827,customer01827@yahoo.com,Backpack,Accessories,Boat,1001.93,3.0,Can be better,2024-09-27,Yes,28,Neutral
1828,CUST01828,customer01828@gmail.com,Wireless Mouse,Electronics,HP,2270.29,3.0, Okay for price ,2024-01-01,Yes,40,Neutral
1829,CUST01829,customer01829@hotmail.com,Smart Watch,Electronics,HP,3169.05,,Not good,2024-05-03,Yes,43,Negative
1830,CUST01830,customer01830@gmail.com,Backpack,Accessories,Nike,484.42,3.0,Can be better,2024-03-28,Yes,44,Neutral
1831,CUST01831,customer01831@hotmail.com,Wireless Mouse,Electronics,Nike,3907.85,4.0,Worth buying,2024-04-22,No,4,Positive
1832,CUST01832,customer01832@yahoo.com,Face Wash,Beauty,HP,1689.25,5.0, Worth buying ,2024-09-07,No,25,Positive
1833,CUST01833,customer01833@yahoo.com,Bluetooth Speaker,Electronics,Nike,4697.45,1.0,Product damaged,2024-05-12,Yes,25,Negative
1834,CUST01834,customer01834@outlook.com,Laptop Bag,Accessories,Puma,1507.81,3.0,Okay for price,2024-09-25,Yes,34,Neutral
1835,CUST01835,customer01835@outlook.com,Coffee Mug,Kitchen,HP,4903.24,1.0,Not good,2024-03-23,Yes,42,Negative
1836,CUST01836,customer01836@outlook.com,Wireless Mouse,Electronics,HP,4501.57,1.0,not good,2024-01-16,Yes,36,Negative
1837,CUST01837,customer01837@hotmail.com,Running Shoes,Fashion,Nike,4349.85,2.0,product damaged,2024-05-05,Yes,38,Negative
1838,CUST01838,customer01838@gmail.com,Coffee Mug,Kitchen,Puma,4744.98,2.0,Product damaged,2024-01-30,Yes,12,Negative
1839,CUST01839,customer01839@hotmail.com,Wireless Mouse,Electronics,Dell,4083.05,3.0,Average product,2024-07-05,Yes,31,Neutral
1840,CUST01840,customer01840@yahoo.com,Face Wash,Beauty,Sony,4826.4,4.0,Excellent product,2024-03-23,No,42,Positive
1841,CUST01841,customer01841@gmail.com,Smart Watch,Electronics,Nike,1175.24,3.0,Okay for price,2024-06-21,Yes,17,Neutral
1842,CUST01842,customer01842@outlook.com,Face Wash,Beauty,Sony,2505.53,3.0, Average product ,2024-10-15,No,15,Neutral
1843,CUST01843,customer01843@hotmail.com,Smart Watch,Electronics,Puma,3066.52,1.0, Not good ,2024-02-04,No,31,Negative
1844,CUST01844,customer01844@yahoo.com,Backpack,Accessories,Nike,1396.38,2.0,Poor quality,2024-08-30,Yes,10,Negative
1845,CUST01845,customer01845@gmail.com,Coffee Mug,Kitchen,Boat,3240.98,5.0,Excellent product,2024-07-01,Yes,6,Positive
1846,CUST01846,customer01846@hotmail.com,Running Shoes,Fashion,HP,1889.24,5.0,Worth buying,2024-12-31,Yes,9,Positive
1847,CUST01847,customer01847@gmail.com,Wireless Mouse,Electronics,Puma,4619.29,5.0,Worth buying,2024-09-29,Yes,30,Positive
1848,CUST01848,customer01848@hotmail.com,Bluetooth Speaker,Electronics,Boat,2706.94,5.0,Very good quality,2024-12-27,No,15,Positive
1849,CUST01849,customer01849@gmail.com,Backpack,Accessories,Dell,976.97,3.0,Average product,2024-02-09,Yes,41,Neutral
1850,CUST01850,customer01850@outlook.com,Bluetooth Speaker,Electronics,Sony,4982.96,3.0,Okay for price,2024-11-13,Yes,9,Neutral
1851,CUST01851,customer01851@hotmail.com,Wireless Mouse,Electronics,Boat,3723.7,1.0,Not good,2024-12-09,Yes,43,Negative
1852,CUST01852,customer01852@outlook.com,Coffee Mug,Kitchen,Puma,3368.37,2.0,Waste of money,2024-03-31,No,19,Negative
1853,CUST01853,customer01853@yahoo.com,Smart Watch,Electronics,HP,4318.97,5.0,Amazing product,2024-10-30,Yes,38,Positive
1854,CUST01854,customer01854@gmail.com,Laptop Bag,Accessories,Puma,2438.16,2.0,Not good,2024-10-04,Yes,28,Negative
1855,CUST01855,customer01855@outlook.com,Face Wash,Beauty,HP,1230.72,1.0,Poor quality,2024-10-21,No,48,Negative
1856,CUST01856,customer01856@gmail.com,Running Shoes,Fashion,Sony,4227.69,1.0,Poor quality,2024-06-13,Yes,26,Negative
1857,CUST01857,customer01857@hotmail.com,Coffee Mug,Kitchen,Dell,4738.54,2.0,Waste of money,2024-02-17,No,6,Negative
1858,CUST01858,customer01858@outlook.com,Wireless Mouse,Electronics,Puma,767.51,4.0,amazing product,2024-05-05,No,12,Positive
1859,CUST01859,customer01859@outlook.com,Bluetooth Speaker,Electronics,HP,1242.21,3.0,Average product,2024-03-29,No,31,Neutral
1860,CUST01860,customer01860@hotmail.com,Bluetooth Speaker,Electronics,Puma,2707.67,1.0,Waste of money,2024-10-14,Yes,49,Negative
1861,CUST01861,customer01861@outlook.com,Coffee Mug,Kitchen,Dell,3591.31,1.0, Poor quality ,2024-01-29,No,33,Negative
1862,CUST01862,customer01862@yahoo.com,Coffee Mug,Kitchen,Dell,1779.85,5.0,Amazing product,2024-06-29,Yes,36,Positive
1863,CUST01863,customer01863@hotmail.com,Wireless Mouse,Electronics,,2049.41,4.0,Worth buying,2024-06-04,Yes,3,Positive
1864,CUST01864,customer01864@yahoo.com,Laptop Bag,Accessories,Dell,2044.53,5.0,Happy with purchase,2024-12-21,No,7,Positive
1865,CUST01865,customer01865@hotmail.com,Backpack,Accessories,Nike,2041.12,3.0,Okay for price,2024-12-27,Yes,1,Neutral
1866,CUST01866,customer01866@hotmail.com,Wireless Mouse,Electronics,Puma,3078.24,1.0,,2024-03-28,No,5,Negative
1867,CUST01867,customer01867@yahoo.com,Face Wash,Beauty,Dell,3637.78,1.0,Very disappointed,2024-12-06,Yes,1,Negative
1868,CUST01868,customer01868@gmail.com,Smart Watch,Electronics,Nike,436.79,2.0,Not good,2024-06-14,Yes,16,Negative
1869,CUST01869,customer01869@hotmail.com,Bluetooth Speaker,Electronics,Puma,697.63,1.0,Poor quality,2024-04-21,Yes,12,Negative
1870,CUST01870,customer01870@outlook.com,Backpack,Accessories,Dell,4921.61,1.0,Product damaged,2024-09-24,No,36,Negative
1871,CUST01871,customer01871@yahoo.com,Bluetooth Speaker,Electronics,Dell,4318.35,1.0,Not good,2024-09-10,Yes,48,Negative
1872,CUST01872,customer01872@hotmail.com,Smart Watch,Electronics,HP,1286.52,1.0,,2024-06-21,Yes,13,Negative
1873,CUST01873,customer01873@hotmail.com,Laptop Bag,Accessories,Dell,1590.39,5.0,Excellent product,2024-10-24,No,44,Positive
1874,CUST01874,customer01874@hotmail.com,Bluetooth Speaker,Electronics,Puma,4793.34,2.0,Product damaged,2024-08-13,No,50,Negative
1875,CUST01875,customer01875@hotmail.com,Running Shoes,Fashion,Sony,3443.88,2.0, Waste of money ,2024-04-24,Yes,11,Negative
1876,CUST01876,customer01876@outlook.com,Bluetooth Speaker,Electronics,Puma,1412.5,3.0,Can be better,2024-08-21,No,16,Neutral
1877,CUST01877,customer01877@hotmail.com,Backpack,Accessories,Boat,2760.24,3.0,Average product,2024-12-25,No,13,Neutral
1878,CUST01878,customer01878@hotmail.com,Bluetooth Speaker,Electronics,Sony,4972.0,1.0,Very disappointed,2024-05-28,No,24,Negative
1879,CUST01879,customer01879@outlook.com,Smart Watch,Electronics,Sony,589.94,1.0,Poor quality,2024-01-04,Yes,34,Negative
1880,CUST01880,customer01880@yahoo.com,Running Shoes,Fashion,Dell,315.31,3.0,Average product,2024-09-29,No,39,Neutral
1881,CUST01881,customer01881@yahoo.com,Smart Watch,Electronics,HP,3299.29,2.0,Poor quality,2024-02-09,No,29,Negative
1882,CUST01882,customer01882@hotmail.com,Laptop Bag,Accessories,Dell,2099.33,3.0,Okay for price,2024-09-15,No,12,Neutral
1883,CUST01883,customer01883@yahoo.com,Bluetooth Speaker,Electronics,Sony,4540.43,4.0,Excellent product,2024-02-23,No,13,Positive
1884,CUST01884,customer01884@gmail.com,Laptop Bag,Accessories,HP,3555.06,3.0,Okay for price,2024-01-04,No,49,Neutral
1885,CUST01885,customer01885@outlook.com,Running Shoes,Fashion,Boat,1291.33,1.0,not good,2024-04-27,Yes,16,Negative
1886,CUST01886,customer01886@hotmail.com,Laptop Bag,Accessories,Puma,3616.57,3.0,Can be better,2024-08-07,Yes,38,Neutral
1887,CUST01887,customer01887@yahoo.com,Running Shoes,Fashion,Boat,4026.63,2.0,Product damaged,2024-11-11,No,37,Negative
1888,CUST01888,customer01888@yahoo.com,Bluetooth Speaker,Electronics,Boat,1113.88,5.0,Amazing product,2024-02-14,No,28,Positive
1889,CUST01889,customer01889@outlook.com,Backpack,Accessories,HP,4381.41,3.0,Average product,2024-01-26,No,30,Neutral
1890,CUST01890,customer01890@gmail.com,Backpack,Accessories,Puma,1738.19,4.0,Worth buying,2024-09-07,No,19,Positive
1891,CUST01891,customer01891@gmail.com,Running Shoes,Fashion,HP,4493.84,1.0,Waste of money,2024-10-26,No,45,Negative
1892,CUST01892,customer01892@hotmail.com,Smart Watch,Electronics,Sony,2024.57,,Can be better,2024-08-30,Yes,3,Neutral
1893,CUST01893,customer01893@outlook.com,Laptop Bag,Accessories,Puma,2871.41,3.0,Okay for price,2024-02-03,Yes,39,Neutral
1894,CUST01894,customer01894@yahoo.com,Wireless Mouse,Electronics,Sony,3450.03,5.0,Happy with purchase,2024-06-18,No,10,Positive
1895,CUST01895,customer01895@outlook.com,Smart Watch,Electronics,Sony,1342.95,3.0,Okay for price,2024-11-25,No,49,Neutral
1896,CUST01896,customer01896@outlook.com,Coffee Mug,Kitchen,Sony,433.27,5.0,Excellent product,2024-03-11,No,15,Positive
1897,CUST01897,customer01897@outlook.com,Wireless Mouse,Electronics,Dell,1439.27,5.0, Excellent product ,2024-04-11,No,38,Positive
1898,CUST01898,customer01898@outlook.com,Wireless Mouse,Electronics,Boat,4915.04,2.0,Very disappointed,2024-08-30,No,26,Negative
1899,CUST01899,customer01899@outlook.com,Laptop Bag,Accessories,Nike,4789.81,1.0,Not good,2024-04-26,Yes,0,Negative
1900,CUST01900,customer01900@yahoo.com,Face Wash,Beauty,Puma,2889.74,1.0,Not good,2024-03-22,Yes,43,Negative
1901,CUST01901,customer01901@outlook.com,Smart Watch,Electronics,Puma,1607.1,2.0,very disappointed,2024-09-02,No,1,Negative
1902,CUST01902,customer01902@outlook.com,Wireless Mouse,Electronics,Puma,2920.53,2.0,Not good,2024-06-12,Yes,11,Negative
1903,CUST01903,customer01903@yahoo.com,Bluetooth Speaker,Electronics,Puma,2153.44,4.0,Happy with purchase,2024-11-26,Yes,4,Positive
1904,CUST01904,customer01904@gmail.com,Laptop Bag,Accessories,Sony,1135.22,4.0, Very good quality ,2024-12-10,Yes,31,Positive
1905,CUST01905,customer01905@hotmail.com,Bluetooth Speaker,Electronics,Dell,302.41,1.0,Not good,2024-05-01,Yes,35,Negative
1906,CUST01906,customer01906@gmail.com,Backpack,Accessories,HP,3527.7,4.0,Very good quality,2024-03-18,No,40,Positive
1907,CUST01907,customer01907@yahoo.com,Laptop Bag,Accessories,HP,1064.0,5.0,Happy with purchase,2024-04-17,Yes,24,Positive
1908,CUST01908,customer01908@hotmail.com,Bluetooth Speaker,Electronics,Sony,2258.21,2.0,Not good,2024-12-11,No,13,Negative
1909,CUST01909,customer01909@outlook.com,Laptop Bag,Accessories,Puma,2716.98,5.0,Excellent product,2024-05-17,No,21,Positive
1910,CUST01910,customer01910@yahoo.com,Laptop Bag,Accessories,Dell,1237.44,1.0,Poor quality,2024-01-06,Yes,27,Negative
1911,CUST01911,customer01911@gmail.com,Face Wash,Beauty,Sony,1341.45,5.0,worth buying,2024-12-23,Yes,47,Positive
1912,CUST01912,customer01912@yahoo.com,Face Wash,Beauty,Nike,4207.05,3.0,Can be better,2024-02-12,Yes,21,Neutral
1913,CUST01913,customer01913@gmail.com,Backpack,Accessories,Puma,3315.4,5.0,,2024-03-27,Yes,6,Positive
1914,CUST01914,customer01914@gmail.com,Smart Watch,Electronics,HP,1680.16,1.0,Poor quality,2024-10-28,Yes,31,Negative
1915,CUST01915,customer01915@hotmail.com,Coffee Mug,Kitchen,HP,4925.09,4.0,Very good quality,2024-12-15,Yes,13,Positive
1916,CUST01916,customer01916@gmail.com,Bluetooth Speaker,Electronics,Sony,3382.89,3.0,Okay for price,2024-06-11,Yes,50,Neutral
1917,CUST01917,customer01917@hotmail.com,Face Wash,Beauty,Sony,3918.97,5.0,worth buying,2024-06-12,No,2,Positive
1918,CUST01918,customer01918@yahoo.com,Backpack,Accessories,Sony,4496.95,2.0,Very disappointed,2024-05-24,No,5,Negative
1919,CUST01919,customer01919@gmail.com,Bluetooth Speaker,Electronics,Nike,2375.29,5.0,Amazing product,2024-06-13,No,11,Positive
1920,CUST01920,customer01920@yahoo.com,Coffee Mug,Kitchen,Puma,3908.75,1.0,Not good,2024-04-16,Yes,26,Negative
1921,CUST01921,customer01921@hotmail.com,Laptop Bag,Accessories,Boat,2374.64,1.0,Waste of money,2024-06-04,Yes,7,Negative
1922,CUST01922,customer01922@yahoo.com,Smart Watch,Electronics,Boat,4305.27,3.0,Okay for price,2024-04-10,Yes,3,Neutral
1923,CUST01923,customer01923@outlook.com,Coffee Mug,Kitchen,Boat,2141.03,4.0,Very good quality,2024-10-16,No,1,Positive
1924,CUST01924,customer01924@outlook.com,Face Wash,Beauty,Nike,4536.2,4.0,Very good quality,2024-02-24,No,0,Positive
1925,CUST01925,customer01925@hotmail.com,Wireless Mouse,Electronics,Sony,4752.95,4.0,Excellent product,2024-07-09,No,10,Positive
1926,CUST01926,customer01926@yahoo.com,Face Wash,Beauty,HP,2568.15,2.0,waste of money,2024-11-02,No,45,Negative
1927,CUST01927,customer01927@gmail.com,Running Shoes,Fashion,Dell,4461.98,4.0,excellent product,2024-11-04,No,39,Positive
1928,CUST01928,customer01928@gmail.com,Backpack,Accessories,Boat,4115.53,4.0,Excellent product,2024-10-09,Yes,9,Positive
1929,CUST01929,customer01929@hotmail.com,Smart Watch,Electronics,Puma,3896.22,5.0,Worth buying,2024-04-14,No,28,Positive
1930,CUST01930,customer01930@hotmail.com,Running Shoes,Fashion,HP,3950.09,4.0,Worth buying,2024-07-12,Yes,23,Positive
1931,CUST01931,customer01931@hotmail.com,Backpack,Accessories,HP,4830.07,1.0,Very disappointed,2024-04-27,Yes,48,Negative
1932,CUST01932,customer01932@outlook.com,Face Wash,Beauty,Dell,3664.53,2.0, Not good ,2024-12-21,Yes,27,Negative
1933,CUST01933,customer01933@hotmail.com,Bluetooth Speaker,Electronics,Puma,1001.12,1.0,Very disappointed,2024-07-19,Yes,11,Negative
1934,CUST01934,customer01934@outlook.com,Smart Watch,Electronics,Dell,4708.96,4.0,Very good quality,2024-08-11,Yes,42,Positive
1935,CUST01935,customer01935@hotmail.com,Wireless Mouse,Electronics,Dell,2659.55,3.0,Average product,2024-04-22,Yes,13,Neutral
1936,CUST01936,customer01936@outlook.com,Bluetooth Speaker,Electronics,Sony,1375.71,3.0,Average product,2024-10-02,Yes,19,Neutral
1937,CUST01937,customer01937@outlook.com,Laptop Bag,Accessories,HP,3284.88,2.0,Very disappointed,2024-12-24,No,4,Negative
1938,CUST01938,customer01938@outlook.com,Face Wash,Beauty,Sony,2534.59,1.0,Not good,2024-11-28,Yes,37,Negative
1939,CUST01939,customer01939@yahoo.com,Bluetooth Speaker,Electronics,Sony,1325.99,3.0,Can be better,2024-04-21,Yes,17,Neutral
1940,CUST01940,customer01940@outlook.com,Coffee Mug,Kitchen,HP,3344.35,3.0,Okay for price,2024-10-07,No,17,Neutral
1941,CUST01941,customer01941@gmail.com,Coffee Mug,Kitchen,Dell,571.78,3.0,,2024-03-02,Yes,25,Neutral
1942,CUST01942,customer01942@outlook.com,Backpack,Accessories,Boat,2644.54,2.0, Very disappointed ,2024-05-15,No,27,Negative
1943,CUST01943,customer01943@gmail.com,Backpack,Accessories,Puma,4950.17,2.0,Product damaged,2024-01-27,No,5,Negative
1944,CUST01944,customer01944@hotmail.com,Wireless Mouse,Electronics,Boat,3904.3,2.0,Very disappointed,2024-03-13,No,36,Negative
1945,CUST01945,customer01945@yahoo.com,Laptop Bag,Accessories,HP,1577.82,5.0,Worth buying,2024-03-05,No,19,Positive
1946,CUST01946,customer01946@hotmail.com,Wireless Mouse,Electronics,Sony,3084.0,5.0,Happy with purchase,2024-04-25,Yes,1,Positive
1947,CUST01947,customer01947@yahoo.com,Backpack,Accessories,Boat,4249.57,2.0,Waste of money,2024-06-09,Yes,11,Negative
1948,CUST01948,customer01948@yahoo.com,Face Wash,Beauty,Puma,2006.65,4.0,Excellent product,2024-07-16,No,3,Positive
1949,CUST01949,customer01949@gmail.com,Backpack,Accessories,Dell,1369.76,5.0,Excellent product,2024-08-11,No,42,Positive
1950,CUST01950,customer01950@gmail.com,Laptop Bag,Accessories,Dell,1030.91,1.0,Not good,2024-03-05,No,12,Negative
1951,CUST01951,customer01951@hotmail.com,Coffee Mug,Kitchen,Nike,3000.98,3.0,Average product,2024-07-01,Yes,4,Neutral
1952,CUST01952,customer01952@yahoo.com,Backpack,Accessories,Puma,4164.31,4.0,Excellent product,2024-03-11,Yes,0,Positive
1953,CUST01953,customer01953@outlook.com,Coffee Mug,Kitchen,Dell,1247.82,2.0,Poor quality,2024-12-29,Yes,43,Negative
1954,CUST01954,customer01954@outlook.com,Face Wash,Beauty,Puma,1807.93,2.0, Product damaged ,2024-02-13,Yes,11,Negative
1955,CUST01955,customer01955@outlook.com,Wireless Mouse,Electronics,Dell,3846.58,4.0,excellent product,2024-05-12,Yes,13,Positive
1956,CUST01956,customer01956@outlook.com,Bluetooth Speaker,Electronics,Sony,3814.36,3.0,Can be better,2024-01-19,No,6,Neutral
1957,CUST01957,customer01957@outlook.com,Smart Watch,Electronics,HP,2077.13,1.0,Product damaged,2024-01-13,No,11,Negative
1958,CUST01958,customer01958@outlook.com,Bluetooth Speaker,Electronics,Puma,1796.2,1.0,Product damaged,2024-05-18,Yes,31,Negative
1959,CUST01959,customer01959@hotmail.com,Coffee Mug,Kitchen,Sony,1089.36,3.0, Okay for price ,2024-07-04,Yes,4,Neutral
1960,CUST01960,customer01960@gmail.com,Smart Watch,Electronics,Puma,2740.75,5.0,Amazing product,2024-02-28,No,46,Positive
1961,CUST01961,customer01961@gmail.com,Wireless Mouse,Electronics,HP,2044.02,3.0,average product,2024-04-12,Yes,1,Neutral
1962,CUST01962,customer01962@yahoo.com,Coffee Mug,Kitchen,Dell,2042.78,5.0,Excellent product,2024-05-19,Yes,16,Positive
1963,CUST01963,customer01963@gmail.com,Laptop Bag,Accessories,Boat,3907.0,3.0, Can be better ,2024-11-07,Yes,26,Neutral
